,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,DC,Canada,US,China,Italy,Spain,South Korea,Australia,Germany,France,Japan,Iran,UK,World,Pacific,Rockies,Southwest,Midwest,Northeast,Southeast,Southeast-,Mid-Atlantic
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.07959123390757,2.3566036260917347,,7.228262518959628,,,inf,2.26941239209809,2.5459604389621746,,34.71386198700981,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.3175570626538,3.0,,7.751474836693859,0.0,,inf,5.128533874054364,2.8450910945594408,,33.180226781616355,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.78607563155661,2.293363556783535,,2.7102347039640735,0.0,,5.128533874054364,5.128533874054364,3.1350213632175374,,29.065615955510175,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0686215613240666,54.626004175820015,2.074976146366256,0.0,3.7158378775400003,0.0,,3.0,11.405352050771793,3.5692114707728537,,28.9525616991519,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8671944789536634,54.79888601425333,1.8137802186260352,0.0,2.8795756407767485,3.0,,3.0,inf,3.9028225600632194,,25.17272111266129,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,60.98761217300397,1.9880535904988488,0.0,9.31885115851617,3.0,,3.0,inf,4.303710762301497,0.0,25.41747385034617,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,64.1676654806934,2.275707982493121,1.2920296742201791,5.128533874054364,3.0,,2.564266937027182,inf,4.364209140269115,0.0,22.92745731434414,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.776832571345634,70.68423235442683,2.6720840897271003,1.2920296742201791,9.086817222978075,inf,,2.0555947683257436,inf,4.5707520377354625,0.0,23.282478781807736,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7158378775400003,75.62254353237154,2.296656919503226,1.1988010356736314,5.830074629624195,3.0,,1.804006685076747,inf,3.49468749808716,1.8927892607143724,16.318678900518055,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.60068580235386,82.13355370141726,2.43345205449178,1.2070361385032689,8.939132593792923,3.0,0.0,2.7829248694704867,1.9966717604492485,3.2101116341771165,3.0,14.438032415384033,,,,,,,,
