,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,DC,Canada,US,China,Italy,Spain,South Korea,Australia,Germany,France,Japan,Iran,UK,World,Pacific,Rockies,Southwest,Midwest,Northeast,Southeast,Southeast-,Mid-Atlantic
2020-03-15,0.0,0.0,5.654885539590724,2.1200851578342714,3.1685441776872105,1.9460680893323838,1.325653729464479,1.0686215613240666,1.7480408485501133,1.7908733765010671,1.8927892607143724,0.0,1.9491166072981887,4.827121652228074,17.654847577085157,1.0,3.0,1.3275116773381397,0.0,2.1200851578342714,4.977893982109757,0.7417674715825862,1.5311137506589774,0.9030899869919434,1.2920296742201791,1.0686215613240666,3.918829307556414,3.857987090552794,2.6894318890159914,1.707719436456476,2.17626021383776,2.5903428843828245,2.637354467360322,inf,1.0389519462905084,1.6598842669953366,5.128533874054364,1.8927892607143724,1.5,2.454203697303755,17.654847577085157,2.6894318890159914,2.1200851578342714,1.2070361385032689,1.5,2.1361583713285786,5.547620732633637,,1.5,1.8927892607143724,4.424309542070845,2.7386766638447924,2.795496837887321,2371.368623059017,3.031166390841591,1.6892178533319466,56.88023053123074,2.470520268199097,2.027557196258847,3.0533601312832985,7.636407631930054,6.406919866724467,2.2770035658701997,7.818609973829421,4.375318524806693,1.8927892607143724,2.3292273349612094,1.9494873706270295,2.562182107323517,1.886677766325263,1.8124741301681047,2.26941239209809
2020-03-14,0.0,,7.228262518959628,0.8368288369533894,3.185439107913427,1.9099172972273553,1.0436709795563444,1.1605584217036247,2.0825052607128156,1.9726042573215734,3.0,0.0,2.212154771035423,5.5497141590808345,7.751474836693859,1.0,3.7158378775400003,0.8148135183617826,0.0,1.9601248960681699,5.569284373224599,0.8233036222501058,1.4490028322621669,0.0,1.5,1.2920296742201791,2.0196215290624853,1.8927892607143724,6.180128151318436,1.8927892607143724,1.7271499274803346,2.390792771997407,1.6876615716588423,0.0,1.1109301866086894,3.0,3.9889771978448305,1.929770689377159,1.5,3.2397428549981875,17.654847577085157,1.6392770801001868,2.0825052607128156,1.7271499274803346,1.2920296742201791,1.371348952835611,4.657144886124339,,1.3825362618551105,0.0,inf,3.489092866777803,2.7535185490066456,3005.869761504567,3.9287613418321747,2.0149003277508095,49.75172038422489,3.10628371950539,2.3718029393890414,3.0866227284376366,10.922894151449965,5.998534223281148,2.279186097975479,9.659218433568661,4.009533445535934,1.8207217182817443,2.4081754388880183,1.9761140608609011,2.5342179055337675,1.6871901263762186,1.620327570839201,1.9775111679127353
2020-03-13,0.0,0.0,5.128533874054364,0.0,3.0939753205352467,1.756626178457227,1.2197940277202,0.0,1.7271499274803346,2.299106768269915,inf,0.0,1.547508946081004,2.6894318890159914,2.758714952090381,1.2920296742201791,2.454203697303755,0.5802792108518123,0.0,2.564266937027182,7.1607154679921825,0.0,1.3498966119565567,0.0,3.0,0.0,1.4181197392703855,1.4371513306570156,5.128533874054364,3.1542742956053775,0.0,2.3381818474834066,2.343552410715393,0.0,1.4181197392703855,inf,3.0,1.6924392214918837,1.3498966119565567,3.3591435137582963,0.0,1.5847150672841257,1.738299037530479,1.3825362618551105,3.0,1.4288873667605482,2.7546914539555654,,1.12656380600848,0.0,3.0,2.327970201202489,2.533647950941669,894.2811294363667,3.7539991351816493,1.8449307791256442,34.55471026483406,3.324507860670888,2.2476230724983903,2.886045501216488,11.07516683737463,6.013898174138429,2.8083850023618897,10.270917154307819,2.866287424238056,1.5847150672841257,1.8660400022405406,1.455056083929721,2.7236941310228038,1.6992019025284189,1.6598842669953366,1.8379332339580776
2020-03-12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.81976329565059,2.056511396093324,853.2408866120043,6.783840752263737,2.763743551028514,40.80087375314268,6.095016927916137,3.652711872711813,3.268869746888197,9.302537880904216,6.0907909562377975,5.814845365167684,17.019307585508358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3.974102089916915,2.3918171489306084,756.9349788279868,3.9639509446060517,1.706042233710213,35.517184543835,3.9889771978448305,3.426700869023355,2.940150809693644,8.617505957310746,6.594707395361484,4.00217076411414,15.264122449952701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,5.465543658603298,2.4969133332710123,1598.2882497894243,3.8133316131288324,1.7033015862752023,32.048282769233836,3.925740365991702,3.4612716675042954,3.2944022005737974,8.988187374282376,6.440646941872694,3.3672743329954793,18.28659567432348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.737707340324145,2.6741536802796415,1035.2791464003094,3.047678527237605,2.107365834312417,16.50915194578888,4.992477629346011,3.696151419151496,3.3758717643103786,10.603180916535111,5.05778504771779,3.0684217143577994,18.987743246199813,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.794842542574057,2.3421476076485424,604.7678168706914,3.209277272706017,2.1776143457478985,11.333916266258678,6.429933657061849,2.7039731393949973,1.9004537284232401,6.254033100591029,3.324795357304409,2.405258684456257,18.054515665494684,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.222417931826548,2.073949101431732,439.1461233013536,3.2278467100523796,2.5611071231741054,9.232089343717035,10.836576270096224,1.8649424917360813,1.7286620901130592,6.276997186762744,3.0156620197353643,2.3490544750697744,19.48695337205407,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.238370186073919,2.5248195332380945,395.98980370695176,3.371548801912154,2.348274141795702,8.662686879717912,4.827121652228074,1.6917540242876703,1.7872953616871672,5.774909468219993,2.9326207635647816,1.789652787109587,22.580673415485304,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.599703675786056,2.6555932520275873,421.26459472434044,3.2533882505051444,2.70290312643208,6.12324418414075,3.4306528824585563,1.874992522359189,3.0581292721781423,7.617673760815682,2.445427035935432,1.9690699075763334,25.81027830139611,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.529807436628299,2.971884989508888,374.0578597060528,3.4613813828713527,2.1396500465106927,5.090506146117466,3.172749161079641,2.967197076970747,2.649122889131506,8.093072343189153,1.8998767392159288,2.420397298564949,28.23891598924829,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.128533874054364,3.743195242477457,184.14645465277948,2.6102510854360395,1.6004531476811517,4.170893301763903,4.676203832586923,2.2884532880500226,2.916673121678535,10.643298026108283,1.5167323912786053,2.611276533642886,27.20990836577057,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1661180448959554,4.261271798905177,137.40140779949104,2.5060437846009966,1.5732418036508555,3.36558967079345,7.826182785377055,1.7361910336077186,1.7196521946927703,11.314688814284802,1.5370463369929634,3.0,29.310522556249705,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3916593886358712,8.796701597716371,123.95247796568214,2.1883960021896565,1.2070361385032689,2.7751847477768252,12.968736270136816,2.0015934592502473,1.690673955444909,11.603933897025948,1.5022137252763519,2.375232207565673,31.67594402909105,,,,,,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4782750800829993,12.163478731357316,137.91029844004635,2.2793163751519345,1.6746553512029143,2.27137898053588,16.266812938740635,1.9368668613676632,1.2126448844449031,8.555615056789518,1.4333854044287178,3.644659154873228,37.69833934685772,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.622590009085613,13.258153368062967,139.7737665792789,2.0498818407910475,1.2422167361359118,2.384306936532502,46.779732037987245,2.003339353719875,1.481090113763045,7.083840687389771,1.4777908474537798,4.827121652228074,46.11637526630771,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925780387433421,16.76257269775706,120.22920051673515,1.9786995521620159,1.0320305843405815,2.7672801969928305,46.779732037987245,1.9690699075763334,1.804006685076747,6.999794164478525,1.4955875669247152,14.53130176437898,52.966741878262184,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.362457442482139,3.9821597521912837,142.99644960204836,1.9389328763264766,1.1109301866086894,2.81232541549124,inf,3.974102089916915,5.128533874054364,8.274262468351179,1.772341213768937,5.654885539590724,69.12932180672625,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.362457442482139,5.011380530987073,217.77899064509003,1.2622434630033699,1.8927892607143724,2.555384689610812,inf,34.300280634758806,13.48966831680576,6.267580582142198,1.7021269968088593,5.654885539590724,91.03687812429993,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.736440436881743,5.011380530987073,94.45234149280911,0.8529328553322593,inf,1.478016468287888,14.184121850743121,inf,inf,5.011380530987073,1.7037590766825312,5.654885539590724,59.6293971521017,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.654847577085157,2.454203697303755,81.46646639093561,0.5271331320938032,inf,1.1842822259007433,5.429461116851313,inf,inf,4.650560790681758,0.9663900307059602,inf,57.907642546562045,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.654847577085157,2.454203697303755,66.2758870781751,0.6866192405092469,inf,0.7886379553670954,5.429461116851313,inf,inf,5.571859282364806,0.7879486051115807,inf,54.20786655014173,,,,,,,,
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.654847577085157,2.454203697303755,116.69133383277051,1.0961043888876232,inf,1.1036597597705438,8.796701597716371,inf,inf,5.94304009658827,0.0,inf,92.67517486508584,,,,,,,,
2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,58.140433106312166,inf,inf,1.6726611846370076,inf,inf,inf,5.880107750942367,0.0,inf,52.86682375292662,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5726792090533,inf,36.758781605499166,inf,inf,31.180067247245574,inf,inf,inf,5.886111125987432,0.0,inf,34.5763673901684,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5726792090533,inf,25.563539296513753,inf,inf,20.430207274211554,inf,inf,inf,3.830494925672756,,inf,24.53437186191985,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5726792090533,inf,23.727160857246034,inf,inf,30.13994774913984,inf,inf,23.89850170889343,2.5286301531305266,,inf,22.848462748022087,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,12.733419365670535,inf,inf,59.25800320032383,inf,inf,23.89850170889343,2.7899498969834653,,inf,12.57481118191588,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,14.53130176437898,4.896876210003842,inf,inf,inf,inf,inf,23.89850170889343,4.847232733694861,,inf,4.916094683100463,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,14.53130176437898,5.166632036941969,inf,inf,inf,inf,inf,inf,19.042628429738173,,17.654847577085157,5.1891398114137175,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,9.31885115851617,5.999340045772367,inf,inf,57.17834050260443,inf,15.5726792090533,inf,28.059620054998398,,17.654847577085157,6.030529755142238,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,25.97915040756847,17.874521897391627,inf,inf,18.3487661225991,inf,15.5726792090533,inf,28.059620054998398,,1.8927892607143724,17.48365059986387,,,,,,,,
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,25.97915040756847,11.13822657767119,inf,3.0,13.48966831680576,inf,10.014678786465396,inf,53.018963055389094,,2.1200851578342714,11.055434206599479,,,,,,,,
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,9.610806255317586,inf,3.0,17.654847577085157,inf,28.059620054998398,3.4306528824585563,53.018963055389094,,2.1200851578342714,9.545322797950963,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.180128151318436,inf,7.87211789069009,5.128533874054364,3.0,24.938851242362496,30.13994774913984,13.48966831680576,3.4306528824585563,-3.7906864891095413,,5.128533874054364,7.860344075962901,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.180128151318436,inf,7.0722469147727125,5.128533874054364,inf,8.901153035276131,14.53130176437898,25.97915040756847,3.4306528824585563,16.266812938740635,,5.128533874054364,7.0474355586534365,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7158378775400003,23.89850170889343,5.7138005738325655,5.128533874054364,inf,5.128533874054364,14.53130176437898,25.97915040756847,inf,16.266812938740635,,5.128533874054364,5.708355672808432,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31885115851617,23.89850170889343,4.7346157934152995,inf,inf,4.864827836042446,13.48966831680576,inf,inf,2.564266937027182,,inf,4.74396119657432,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31885115851617,5.128533874054364,4.150191475229368,inf,inf,8.796701597716371,25.97915040756847,11.405352050771793,inf,21.81762269202514,,inf,4.171276000366389,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,6.529807436628299,3.011360024979284,inf,inf,7.228262518959628,25.97915040756847,5.128533874054364,inf,21.81762269202514,,inf,3.0335759061971563,,,,,,,,
2020-02-03,,,-0.0,,-0.0,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,7.228262518959628,3.4306528824585563,2.972256780126477,inf,0.0,6.704525228897014,7.228262518959628,2.375232207565673,11.405352050771793,7.228262518959628,,inf,2.993261217501813,-0.0,,-0.0,-0.0,,,,
2020-02-02,,,-0.0,,-0.0,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,7.228262518959628,4.424309542070845,2.908303139041914,0.0,0.0,1.5732418036508555,7.228262518959628,2.26941239209809,11.405352050771793,3.4782750800829993,,0.0,2.919697019240107,-0.0,,-0.0,-0.0,,,,
2020-02-01,,,-0.0,,-0.0,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,3.0,4.424309542070845,3.100220680314058,0.0,0.0,1.8927892607143724,2.375232207565673,3.0,11.405352050771793,1.9807560663410795,,0.0,3.1074464167888047,-0.0,,-0.0,-0.0,,,,
2020-01-31,,,inf,,inf,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,5.128533874054364,11.405352050771793,3.603949793203485,0.0,,2.0555947683257436,3.537748754518128,9.31885115851617,9.31885115851617,2.728424436027254,,0.0,3.6087222764472955,inf,,inf,3.0,,,,
2020-01-30,,,inf,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,1.8927892607143724,inf,1.99380250510388,,,inf,3.537748754518128,0.0,4.070746346570171,2.0555947683257436,,,2.010257803869018,inf,,inf,inf,,,,
2020-01-29,,,inf,,inf,,,,,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,3.0,inf,1.9259755362904996,,,7.228262518959628,9.31885115851617,0.0,4.070746346570171,3.7158378775400003,,,1.9462847400888186,inf,,inf,inf,,,,
2020-01-28,,,0.0,,0.0,,,,,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,,,,,0.0,2.26941239209809,1.520171961434293,,,3.0,9.31885115851617,0.0,7.228262518959628,1.6598842669953366,,,1.533989950997733,1.8927892607143724,,0.0,inf,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
